token,score
results,0.6552047544512047
in,0.6856208646554974
antiproliferative,0.6655458561548335
and,0.6285554668567357
antitumoral,0.6464358489225815
activity,0.5735616222171975
in,0.660960750453455
cancer,0.5269091270957539
cells,0.6320298772140451
with,0.6053579107806021
both,0.5568398188812062
wild-type,0.5453405203388817
and,0.5643279065055826
mutated,0.5609108473178409
p110-alpha.,0.5665575139805618
The,0.043479844635729424
non-enveloped,0.03487561412500957
bacilliform,0.05772429853190124
viruses,0.04112344806735435
are,0.028509985043710037
the,0.03660286757284995
second,0.03898274231370615
group,0.0233003080068119
of,0.03369490482205643
plant,0.03816153842476967
viruses,0.037312518465376594
known,0.018454617271397442
to,0.02043643700992883
possess,0.026723327556118583
a,0.03477949414766942
genome,0.03084393012081145
consisting,0.03952201453253546
of,0.05181930198861949
circular,0.037143588438580045
double-stranded,0.03322665484689385
DNA.,0.03681547231439883
We,0.01678434293508838
have,0.009253720160399501
characterized,0.006822311658412856
the,0.007565464056323347
viral,0.009156180496896654
transcript,0.005377478022779357
and,0.009406364967449348
determined,0.0043831481118277
the,0.005289918081302757
complete,0.0030854326834851317
sequence,0.0037550560607707366
of,0.004317138686769518
the,0.005267780202136472
genome,0.0032140544183106336
of,0.004769234425503263
Commelina,0.010077244724652032
mellow,0.00849134527583504
mottle,0.007927839292429174
virus,0.010244765818300108
"(CoYMV),",0.00477615607099395
a,0.004042733630705908
member,0.0037989573102836425
of,0.005693086405125607
this,0.0057592880056746955
group.,0.006756203738116751
Analysis,0.0428543082592586
of,0.027470181199996526
the,0.02829894243114164
viral,0.05217965257668297
transcript,0.02154630849992726
indicates,0.052330363949016634
that,0.04431317823770856
the,0.03269350780467453
virus,0.060731982457273265
encodes,0.03379825230410834
a,0.04486945786972014
single,0.018718220116213047
terminally-redundant,0.020765875625835616
genome-length,0.029659512239643027
plus,0.05385160635721649
120,0.03772331499590972
nucleotide,0.027911187718102044
transcript.,0.03569208408565792
A,0.0820121445849959
fraction,0.09169868156840902
of,0.11470499006476526
the,0.08781609713806884
transcripts,0.09400801698057987
is,0.06909312875550076
"polyadenylated,",0.12576867483469842
although,0.1418021239906206
the,0.15100486854429462
majority,0.1427125006437387
of,0.1774472099302767
the,0.14276410192539318
transcript,0.1236206042858265
is,0.13910555281848735
not,0.32076993072627125
polyadenylated.,0.2899577296056152
Analysis,0.28765689120544796
of,0.24997273932293812
the,0.23777571959727406
genome,0.22069895013232033
sequence,0.21975803736540375
indicates,0.3213607505032012
that,0.3917619010931025
the,0.29720260688940126
genome,0.27967665251295154
is,0.34577408043205454
7489,0.36262775652748014
bp,0.33970719409161426
in,0.39532020715908267
size,0.29750725671855954
and,0.5337522169538658
that,0.45039222578132404
the,0.3690800784683017
transcribed,0.35127599274245563
strand,0.37158838138808803
contains,0.3966614020612064
three,0.43896163458301585
open,0.3775830663686837
reading,0.3160326619137123
frames,0.4051311721936775
capable,0.4172449434761017
of,0.49596524055964397
encoding,0.4047061403744718
proteins,0.3622389623961806
of,0.4541909785447948
"23,",0.5035731146931925
15,0.43221570779328694
and,0.41790620656164756
216,0.32812131683689905
kd.,0.35227024314743993
The,0.00940281780361373
function,0.009997759262246905
of,0.012183462962993972
the,0.05054582089224019
25,0.03463064542854145
and,0.02022689641210993
15,0.02596254485954973
kd,0.04533675878345497
proteins,0.03753298594133448
is,0.007207911069205648
unknown.,0.008543456198489955
Similarities,0.1292969681284332
between,0.077169798319637
the,0.11741108870144805
216,0.14819345052084876
kd,0.16575932735881618
polypeptide,0.06573854013078717
and,0.11234877309122232
the,0.11605158489521683
cauliflower,0.20753812729092075
mosaic,0.1684979308041991
virus,0.18988261979228901
coat,0.17987812641158085
protein,0.17674309666902835
and,0.12758071953151745
protease/reverse,0.16580068320841312
transcriptase,0.17220896640323521
polyprotein,0.14217064038623553
suggest,0.21843040990807658
that,0.187742646501526
the,0.14665302216102666
216,0.15454901752286157
kd,0.22365555383298788
polypeptide,0.18798584615034114
is,0.15465682077165133
a,0.17082567320545322
polyprotein,0.22016389509036682
that,0.20110729731181717
is,0.1515624924290391
proteolytically,0.246214953167214
processed,0.15909924119897703
to,0.15759803704303543
yield,0.19849690964833872
the,0.2015928114678064
virion,0.15343267596747645
coat,0.11234189587712796
"protein,",0.08874318880792202
a,0.08970085395219035
"protease,",0.11178374752972457
and,0.07202418207672859
replicase,0.08664268462067823
(reverse,0.06568208482072814
transcriptase,0.08697622716522077
and,0.08114610516082414
ribonuclease,0.0878232927208091
H).,0.06964864498075893
Each,0.040170662481083176
strand,0.03352550971305912
of,0.033162206596382186
the,0.03952493338188101
CoYMV,0.11078854922242955
genome,0.03427095375526723
is,0.028604815743082216
interrupted,0.023498108891719008
by,0.053960158979524143
site-specific,0.014242616232542494
discontinuities.,0.017897830337444298
The,0.016473709940286473
locations,0.009592603269634004
of,0.011880574274213502
the,0.014832390816896779
5'-ends,0.030400043325226972
of,0.01686449393310037
these,0.027582941599669897
"discontinuities,",0.013058792348251235
and,0.017218121919491215
the,0.010471338776669514
presence,0.011604332940133162
and,0.016389021251593486
location,0.008864848457320742
of,0.010110453534642884
a,0.010938612125855002
region,0.025037841644751722
on,0.023177171080612312
the,0.01738466507938096
CoYMV,0.06729114537319249
transcript,0.017530583817419773
capable,0.02960765818111323
of,0.031354018079215146
annealing,0.018479745266685145
with,0.03560391794773877
the,0.02808851865545276
3'-end,0.046162656748120534
of,0.03779281274946243
cytosolic,0.038065129723810494
initiator,0.08669867593183775
methionine,0.04294671602845051
tRNA,0.033954576535754795
are,0.016443823984580073
consistent,0.012671578906085267
with,0.019182465623904413
replication,0.012641957570280738
by,0.01950032106824169
reverse,0.007608558562602735
transcription.,0.01286238241410899
We,0.3987207951437108
have,0.391341202243147
demonstrated,0.38264052223918243
that,0.36365965244319376
a,0.31098997319450217
construct,0.2659555257084268
containing,0.2658207711017026
1.3,0.2695372442676683
CoYMV,0.28584557424665286
genomes,0.36729636398157894
is,0.4080149747026957
infective,0.362648336930033
when,0.4473032305096433
introduced,0.3950725820435797
into,0.45339459608468563
Commelina,0.42370202713107874
"diffusa,",0.396195890450995
the,0.49105688576433587
host,0.3380371201540224
for,0.3997707312157447
"CoYMV,",0.4174886179146547
using,0.49914604135934126
Agrobacterium-mediated,0.3724419871307312
infection.,0.4047852021521647
UNLABELLED,0.22020914640482073
Congruent,0.36639934231575394
audiovisual,0.2711239953293073
speech,0.366873550228673
enhances,0.44848674630894925
our,0.3415933008545068
ability,0.3087240898692711
to,0.3007817616457965
comprehend,0.31019249609713206
a,0.2948335257394774
"speaker,",0.2802918685679301
even,0.28757305815161255
in,0.27941240701925557
noise-free,0.24795988268454658
conditions.,0.24514822534920097
When,0.5341624198640019
incongruent,0.39524516885622424
auditory,0.5020517070173706
and,0.5018190512271489
visual,0.43177649987035077
information,0.4443083043893559
is,0.48848126896025224
presented,0.4067505362582421
"concurrently,",0.43344675640367947
it,0.6102743300654898
can,0.599049619079301
hinder,0.5187263480050676
a,0.4302660797681204
listener's,0.4210075271911754
perception,0.41854806170873354
and,0.6512597702049233
even,0.6144628147314074
cause,0.5419165821555759
him,0.4279271997532613
or,0.3857404916281335
her,0.39919798006949153
to,0.44150404255849746
perceive,0.4251012261954442
information,0.3456109676542028
that,0.33183108830374825
was,0.4441551167512388
not,0.4076353708172342
presented,0.33445466791834544
in,0.28721177018658745
either,0.31946995024147684
modality.,0.2808073986949031
Efforts,0.015419710042187597
to,0.0060211355793855425
investigate,0.008251700026943186
the,0.004276583853250001
neural,0.005460293508297339
basis,0.005933066975346509
of,0.0066187119844892586
these,0.011245682050168777
effects,0.009411991615900008
have,0.010740128969548995
often,0.009924494301554546
focused,0.01591146810508248
on,0.010383525980877512
the,0.010365458694556037
special,0.010633275719234288
case,0.010549690148008198
of,0.020882402397152135
discrete,0.015140416465645205
audiovisual,0.02395863958186869
syllables,0.027490612343931107
that,0.01914408979530059
are,0.01305764931575439
spatially,0.012414211632425164
and,0.01781345165182097
temporally,0.010290979215957148
"congruent,",0.018961588902115578
with,0.025686911196504097
less,0.020750335697080492
work,0.0144960742867982
done,0.014345435654251145
on,0.01356049717998388
the,0.014646323611305781
case,0.01753906543593584
of,0.07072916194867361
"natural,",0.04074525939503834
continuous,0.02729973692787813
speech.,0.05307890897798848
Recent,0.02112230789918069
electrophysiological,0.015327658605485102
studies,0.016154729395998112
have,0.014458696357661754
demonstrated,0.02106814565246047
that,0.02040156231795309
cortical,0.021136317378882465
response,0.020968302791309804
measures,0.017615241202813266
to,0.014638339632698488
continuous,0.017551014305254246
auditory,0.0173803627201626
speech,0.03342806282718524
can,0.011933320077275938
be,0.009825185755281834
easily,0.008426166496073096
obtained,0.009862525412206493
using,0.0107857883724916
multivariate,0.013999072619121396
analysis,0.010745906075606092
methods.,0.009107582478563738
"Here,",0.041423450012646953
we,0.032400535308199266
apply,0.010916927415785881
such,0.017093511616240967
methods,0.01024060972849758
to,0.008209407985117585
the,0.00894391031735991
case,0.008515865399787497
of,0.012115498955990801
audiovisual,0.013761897121145665
speech,0.02233878337884727
"and,",0.027528866799324116
"importantly,",0.015294367802577247
present,0.012310433223354787
a,0.009157874293287967
novel,0.00787239094561499
framework,0.008818328942036059
for,0.012827317334761437
indexing,0.007755081782643941
multisensory,0.009642860210109476
integration,0.014314659258746436
in,0.00801794227960485
the,0.006687117176978184
context,0.0064917561870714655
of,0.009996954595552667
continuous,0.009593436868200692
speech.,0.015292315858125821
"Specifically,",0.015369410773401817
we,0.03367772220465896
examine,0.014518775963340716
how,0.010103998657095579
the,0.009195902878937337
temporal,0.012779974638055453
and,0.012067693865823305
contextual,0.009244424028523714
congruency,0.014026570120920193
of,0.016866438919216194
ongoing,0.017456245839885046
audiovisual,0.02454505531755063
speech,0.04145480665589586
affects,0.01019000808978046
the,0.012007443885228763
cortical,0.02804913843814754
encoding,0.03814430228008186
of,0.019969099539617775
the,0.019153271892844284
speech,0.05268093947922851
envelope,0.03491351197562165
in,0.020719817275819678
humans,0.02480176403008813
using,0.015027858185754528
electroencephalography.,0.013601591129800033
We,0.44681052531428006
demonstrate,0.32888493299749266
that,0.3921567244207195
the,0.3022964241195453
cortical,0.2809127743888011
representation,0.3648937117343427
of,0.5948766969517018
the,0.5205035719020107
speech,0.4690130604479148
envelope,0.5055436734770663
is,0.5001803152184995
enhanced,0.5331527157212067
by,0.5809673899455221
the,0.5513862495823284
presentation,0.5193459184722485
of,0.49121354363447
congruent,0.48020763896733715
audiovisual,0.48941021101526716
speech,0.5272450728456052
in,0.4505890573526615
noise-free,0.44178233415078205
conditions.,0.46368707494112654
"Furthermore,",0.6110628127198396
we,0.7240559913362121
show,0.7192437515340018
that,0.7211985793451884
this,0.6451234036345301
is,0.5481430865989688
likely,0.5691395413496202
attributable,0.5412581155697452
to,0.6493804526749161
the,0.6957565652274017
contribution,0.6929810416759938
of,0.6783517141452237
neural,0.7082369489650994
generators,0.6906748133254221
that,0.7175364540844276
are,0.6827032705648961
not,0.7191171083822352
particularly,0.6542401377037955
active,0.721220570878478
during,0.701446928619199
unimodal,0.7141798735380892
stimulation,0.7169189593258365
and,0.75163798704011
that,0.7041752680393707
it,0.707213524681357
is,0.6409060909625244
most,0.6133015565096189
prominent,0.6422018925986863
at,0.5845433694743797
the,0.606568493955353
temporal,0.6797905850575726
scale,0.5891124356992676
corresponding,0.5440954915878529
to,0.5432165342784115
syllabic,0.5754656586482261
rate,0.6030390942947135
(2-6,0.5068755416376672
Hz).,0.5785642795030995
"Finally,",0.5296638134742373
our,0.5126376294596191
data,0.4227800089774457
suggest,0.506505759894248
that,0.46654870880605387
neural,0.4082295347047843
entrainment,0.41124283627062286
to,0.3850979998063049
the,0.4233166250502163
speech,0.37837117365522455
envelope,0.45098412733401205
is,0.40379636387147083
inhibited,0.38113726821844135
when,0.4143485191806651
the,0.3829153271321021
auditory,0.39745184712873405
and,0.3920679096619375
visual,0.4294670232421034
streams,0.4157320870085355
are,0.3173739002113543
incongruent,0.3015765375854161
both,0.41270002315035226
temporally,0.3180936404803893
and,0.3668653506791725
contextually.,0.3110844221196433
SIGNIFICANCE,0.049190928088135424
STATEMENT,0.04277510148319449
Seeing,0.09688131754591472
a,0.04273997155970862
speaker's,0.028050636694487624
face,0.05364768773635215
as,0.07849865024703558
he,0.03587153760418712
or,0.03774249407336246
she,0.04265520260787186
talks,0.039017202776476835
can,0.08855888697805696
greatly,0.09579676435148399
help,0.05738250502758211
in,0.050948664166290396
understanding,0.05021419837020583
what,0.04102202819331066
the,0.034791053317627385
speaker,0.033853883017327197
is,0.04469894771089849
saying.,0.04449571943629998
This,0.25611267769784657
is,0.26776933253775265
because,0.3666014210738231
the,0.25506793059526306
speaker's,0.16117298202666547
facial,0.2054992676374459
movements,0.23689498139087614
relay,0.23678998895327055
information,0.16300259982139204
about,0.18152320426315535
what,0.16259847630090388
the,0.13987925672996682
speaker,0.09675613807750673
is,0.15683338157495227
"saying,",0.11937748963962538
but,0.3231813824386008
"also,",0.29290756392793144
"importantly,",0.23246627919792606
when,0.19681809558834906
the,0.12887317129285308
speaker,0.08396467535060685
is,0.12022346320503469
saying,0.13369849400727155
it.,0.12219426439197384
Studying,0.0021440713713521517
how,0.0014271699405180624
the,0.0023502206653573175
brain,0.0038513029918330554
uses,0.0017075040325780426
this,0.002770984018339352
timing,0.0016344120269689698
relationship,0.002504337366853659
to,0.0018485272000896206
combine,0.0022679467712677756
information,0.002179355754876242
from,0.0021999157936086005
continuous,0.0022237650823269967
auditory,0.002913899836726841
and,0.002998053737249015
visual,0.0035108568022171553
speech,0.0037027011910728746
has,0.0016666338605337045
traditionally,0.0012050253722909177
been,0.0014897496455596275
methodologically,0.0012841384069734723
difficult.,0.0014627839996736516
Here,0.27654793240225345
we,0.23851706168931572
introduce,0.12218392670100543
a,0.1007885251715042
new,0.07575934227029235
approach,0.07677908126173295
for,0.1395270343332616
doing,0.07328964113368101
this,0.08968704724797368
using,0.08976128142223946
relatively,0.06553166758972576
inexpensive,0.06527158804589078
and,0.13716056881676258
noninvasive,0.07360951856449817
scalp,0.07252835970272582
recordings.,0.06965661707559229
"Specifically,",0.18086130320015403
we,0.631745109802691
show,0.7420550120453397
that,0.7671885003352391
the,0.6993938263090809
brain's,0.6678150045397598
representation,0.6618550268195296
of,0.6402996862203858
auditory,0.6378773514231675
speech,0.616190168329339
is,0.6406208013668057
enhanced,0.588325698837944
when,0.6672493586681963
the,0.5206405252298607
accompanying,0.5466188438167251
visual,0.6445447173123356
speech,0.6337896957234439
signal,0.6319942144050259
shares,0.49854823796128345
the,0.5176608630191947
same,0.5159047953742179
timing.,0.5170910983140815
"Furthermore,",0.6546092609581255
we,0.6981893965451179
show,0.6730405439567234
that,0.6609378930789601
this,0.5622654970614325
enhancement,0.620898987055054
is,0.5568798207134074
most,0.523404870839391
pronounced,0.5608538054601699
at,0.5258829644895928
a,0.5082138421694313
time,0.5254122812412632
scale,0.49319098517428483
that,0.44380471870235394
corresponds,0.437137288558588
to,0.4264482293157044
mean,0.5558001911270113
syllable,0.48826186007033956
length.,0.4510732503673177
Histone,0.07554963579761645
levels,0.06153455411471696
are,0.053801470071000244
tightly,0.059965908901889096
regulated,0.06079635035153647
to,0.061707744551369514
prevent,0.07126988562715353
harmful,0.04504186966870137
effects,0.0637518345138746
such,0.09121698835295532
as,0.08840291625269006
genomic,0.08239358947241322
instability,0.0953909175746163
and,0.10356484878247124
hypersensitivity,0.07302847314759736
to,0.09448680500393863
DNA-damaging,0.06893678468664988
agents,0.06855547082385176
due,0.08561366944346178
to,0.11215907436175503
the,0.11158038822478014
accumulation,0.08045836989345262
of,0.0927256203546682
these,0.10552931668186792
highly,0.09165958391148493
basic,0.07787727394953001
proteins,0.08061291125204605
when,0.10164735909262283
DNA,0.08059065393746669
replication,0.09605140308920807
slows,0.10400025749451598
down,0.08335608787423343
or,0.08539815114530619
stops.,0.08494249812067971
Although,0.08166142979171213
chromosomal,0.04582311315129635
histones,0.0748130367806198
are,0.05167388433691249
"stable,",0.044247972735241226
excess,0.05662022904404229
(non-chromatin,0.06752087469367174
bound),0.08198036142221042
histones,0.06991424767074757
are,0.04206313725077419
rapidly,0.053606208921684086
degraded,0.0355450840837615
in,0.08963107113814107
a,0.10069947065885936
Rad53,0.05690795398736749
(radiation,0.04761200755225442
sensitive,0.07224526341748429
53),0.047814616221513576
kinase-dependent,0.04939464813445914
manner,0.08247040212539894
in,0.06670565921195637
Saccharomyces,0.052194847953574354
cerevisiae.,0.05969256019409449
Here,0.5778077162583753
we,0.6861782382022131
demonstrate,0.6011421830619162
that,0.702168399915742
excess,0.5526338124569145
histones,0.5366118715245367
associate,0.5515023189722363
with,0.539358974364147
Rad53,0.563385141807916
in,0.6449719134520412
vivo,0.6809244670866815
and,0.6097305446484652
seem,0.5632676344363439
to,0.5431117713137738
undergo,0.5476618764265171
modifications,0.5286437770354852
such,0.5587665330862492
as,0.5707343629741408
tyrosine,0.609442266261437
phosphorylation,0.2771589112309549
and,0.23146129673535643
"polyubiquitylation,",0.2400031704415731
before,0.21433268676492273
their,0.1787174421471198
proteolysis,0.2180781618658132
by,0.21791541735849423
the,0.18473871943377948
proteasome.,0.1963974309496015
We,0.31773939842451926
have,0.2867630376409137
identified,0.2814340173219002
the,0.30916677113645735
Tyr,0.2782982431017103
99,0.3198734113426638
residue,0.28738127213061954
of,0.33005856412280465
histone,0.24030328940270276
H3,0.2577893272264304
as,0.36584799858726413
being,0.34572095428369204
critical,0.4239327309056161
for,0.3839378279088681
the,0.40015009434217036
efficient,0.3887497316494445
ubiquitylation,0.3609381997132776
and,0.39962504220360817
degradation,0.30934251171544924
of,0.30811916729287125
this,0.24817176961456563
histone.,0.23537889593926628
We,0.18078397010986103
have,0.16052348562855515
also,0.13731351614606094
identified,0.12596852458459218
the,0.13197811617065897
ubiquitin,0.2166982365058403
conjugating,0.15035218265840813
enzymes,0.1407160161277847
(E2),0.14987318858571375
Ubc4,0.19782710606571893
and,0.22605164080528975
"Ubc5,",0.1738085523746193
as,0.12141527644492348
well,0.13058392814803751
as,0.10956659842353539
the,0.11124164258352734
ubiquitin,0.1622772176163445
ligase,0.15285484240579475
(E3),0.11017841817031016
Tom1,0.23724190364252412
(temperature,0.12015163713257902
dependent,0.12530869938527028
organization,0.14627390810803706
in,0.14376231093623737
mitotic,0.16639771304345102
nucleus,0.14074141585347047
"1),",0.13812581153867506
as,0.1399490472417223
enzymes,0.14754584899415954
involved,0.1397273964139668
in,0.15652972588053807
the,0.14588981331874834
ubiquitylation,0.18926137801519521
of,0.16613945741448524
excess,0.14637061561092454
histones.,0.17530258929819748
Regulated,0.17272204786445733
histone,0.16411506195426423
proteolysis,0.2377482819503919
has,0.08349419503565998
major,0.10945500353807287
implications,0.0799632005678711
for,0.10085548085365235
the,0.1092682261091268
maintenance,0.11417069558974932
of,0.13493568686412058
epigenetic,0.10611526327272153
marks,0.12716046953072319
on,0.1589521942882649
"chromatin,",0.1539314774319093
genomic,0.12754562195257468
stability,0.1623493135093741
and,0.11413555010014398
the,0.12211998656557985
packaging,0.1284626635586982
of,0.15396390504428664
sperm,0.12451508377503354
DNA.,0.16663402322650842
Genome-wide,0.0036267444116263115
association,0.0017494034193508382
studies,0.0029514978223226123
(GWAS),0.0012516666275139753
have,0.0024629590219942183
now,0.0022849066895165287
identified,0.0022921349240202305
at,0.0021653097133708696
least,0.0018499667000838995
"2,000",0.0017753974285750578
common,0.0018167222676346256
variants,0.00185935762042794
that,0.002231692046056435
appear,0.0018310708392143447
associated,0.001861923564226042
with,0.0016806788601034842
common,0.0014638420007880959
diseases,0.0013054064913677263
or,0.0010913337873056637
related,0.0010432232274548794
traits,0.0017917239186562273
"(http://www.genome.gov/gwastudies),",0.0018030329523080126
hundreds,0.0011910578616635085
of,0.0013489039064905422
which,0.0015150370657041866
have,0.0017208731065466204
been,0.0013994490024313289
convincingly,0.0014728822216183537
replicated.,0.0011669274600633586
It,0.13647624870345493
is,0.06394458885976462
generally,0.07399422802891527
thought,0.13022260913086126
that,0.20717439926976636
the,0.1879167256658513
associated,0.16906933305590277
markers,0.1904551106736306
reflect,0.2162455971600555
the,0.20442973287835167
effect,0.19776552261871777
of,0.19469087648716055
a,0.1874260489690419
nearby,0.1603058637878167
common,0.18701799729500246
(minor,0.22734270923986924
allele,0.1958583275075652
frequency,0.17463646691901
>0.05),0.22262928903802595
causal,0.19057594201054004
"site,",0.17506910553705488
which,0.19015371549243051
is,0.12480219584616578
associated,0.16742732710928274
with,0.19065290197974827
the,0.16444845834308686
"marker,",0.17581539432194881
leading,0.16296723673087052
to,0.18034798348469702
extensive,0.10466808902294583
resequencing,0.04792860117408031
efforts,0.07124107482178546
to,0.036464658125167436
find,0.0364587403542711
causal,0.05300531989185315
sites.,0.05481203125125355
We,0.2477908481999641
propose,0.1411456306993087
as,0.12456700861615407
an,0.10384715539428482
alternative,0.08161553545071186
explanation,0.15065608492269825
that,0.1693893599512177
variants,0.13298178413409453
much,0.12951366895836158
less,0.15470567107383898
common,0.12341086333668175
than,0.2190050007797264
the,0.1370076661283396
associated,0.12106744664870304
one,0.17983279418655268
may,0.1548026296339846
create,0.23203583454524213
"""synthetic",0.1041852969681221
"associations""",0.12726415822565676
by,0.14201769089535868
"occurring,",0.09597212233235192
"stochastically,",0.07884909468800655
more,0.1832710585151093
often,0.1090566665151869
in,0.16499763555028196
association,0.09758045620967751
with,0.09558512280259089
one,0.1090011916461964
of,0.09205082220473619
the,0.08387897180432419
alleles,0.05228733674680698
at,0.13105281809891983
the,0.07136589401515914
common,0.08790310533445404
site,0.12103049354699989
versus,0.15668284845875138
the,0.052266641710876756
other,0.10378453002263294
allele.,0.017525076004552383
Although,0.0026142571859536067
synthetic,0.0015953067894558916
associations,0.001675223287130912
are,0.0018800846228283733
an,0.0015907828598193817
obvious,0.0014128447934818294
theoretical,0.0013792738523118497
"possibility,",0.001309399866200017
they,0.0016337628524533345
have,0.0017066934456202415
never,0.001602603089882141
been,0.0013777040511870394
systematically,0.001343956374086914
explored,0.0013690229370995155
as,0.0014406880070820707
a,0.0015301825717083449
possible,0.0012339801331619795
explanation,0.0015591694510658362
for,0.0015151073971521505
GWAS,0.002902689207196963
findings.,0.0017573957273925164
"Here,",0.11577893242995756
we,0.0625854211924859
use,0.012740962061830629
simple,0.020350649981099467
computer,0.010269026205427965
simulations,0.01597073128110573
to,0.009288425707631632
show,0.013213165948164449
the,0.01149866571923574
conditions,0.012062345561558389
under,0.007103431956001913
which,0.010110303208392544
such,0.015606940932044377
synthetic,0.029929290161321315
associations,0.03332723305826623
will,0.007153042703102187
arise,0.01006766194428094
and,0.007894409685260288
how,0.00602642029267813
they,0.009565236364120686
may,0.004996972241424084
be,0.002817207160874995
recognized.,0.006140978511802172
We,0.3075404792755803
show,0.33618535428474294
that,0.4052191824561382
they,0.12518574026288626
are,0.2201561432165924
not,0.37163347434378347
only,0.2563470411503993
"possible,",0.10920082812595779
but,0.1271455323450737
"inevitable,",0.10987173569113166
and,0.45798546521099487
that,0.4346522921720822
under,0.26510731958150535
simple,0.24431115961444952
but,0.3197275149545937
reasonable,0.26454366091380144
genetic,0.18663846986847063
"models,",0.24561460832627902
they,0.2116868933140722
are,0.2818915094854546
likely,0.2468774818322464
to,0.25863478789886274
account,0.2925646544337852
for,0.2674285657231457
or,0.2736228825090819
contribute,0.2839063877240624
to,0.2542287017875994
many,0.22299939143077765
of,0.22205640280331415
the,0.1914425372190563
recently,0.1820596552778497
identified,0.20981594562351089
signals,0.06683174217256371
reported,0.03349649465866454
in,0.048413195208312235
genome-wide,0.02119426384716936
association,0.03431201756704596
studies.,0.04239219823819618
We,0.4250206733837592
also,0.32570069114005934
illustrate,0.2717646367434335
the,0.22499920735074563
behavior,0.19217388372987088
of,0.23570086978352384
synthetic,0.20665539980944064
associations,0.1901246570032654
in,0.2078266237435956
real,0.19410656166393042
datasets,0.21444290441867023
by,0.4306547927638702
showing,0.5055909173385534
that,0.6402421208515735
rare,0.5838044199178322
causal,0.6815659622357981
mutations,0.5502999643102783
responsible,0.7533296697325556
for,0.7471649588993666
both,0.8222183723219693
hearing,0.5888171221249232
loss,0.6783147718241171
and,0.7808750123503795
sickle,0.5678036622986302
cell,0.7074462693356729
anemia,0.7203939899785218
create,0.6304991472691178
genome-wide,0.4658607059156373
significant,0.557245524295011
synthetic,0.5129301755876408
"associations,",0.4848949240258253
in,0.6239851608974349
the,0.61745062892228
latter,0.6431188162276353
case,0.6471228958947732
extending,0.4366550466128055
over,0.4499223769209381
a,0.5415125851704905
2.5-Mb,0.4460209779999076
interval,0.5081998841249261
encompassing,0.40714531271385407
scores,0.4239064343003994
of,0.35426374780233455
"""blocks""",0.4047994167253857
of,0.3066138103570935
associated,0.3013289093436389
variants.,0.271407068270397
In,0.06140767167929731
"conclusion,",0.06399413321731764
uncommon,0.042260942584691326
or,0.03003132444011421
rare,0.03871095585545887
genetic,0.029014456932856324
variants,0.05043807811528541
can,0.0628815903442542
easily,0.04880680503025238
create,0.0865123570504735
synthetic,0.03438651673718087
associations,0.05604575512204185
that,0.039378594475958116
are,0.023463077897244448
credited,0.02738002504543497
to,0.030325579539635102
common,0.023048948569236238
"variants,",0.01907132568041287
and,0.027799472408099303
this,0.014308114338133445
possibility,0.008348914393825757
requires,0.01119308041186358
careful,0.00917607350035683
consideration,0.009180680947899065
in,0.012010422579378174
the,0.009720809440118557
interpretation,0.010939594936462897
and,0.009952888141048648
follow,0.007983265299080725
up,0.007882915332524755
of,0.00871836677455295
GWAS,0.01856274817243759
signals.,0.01213171933988846
Intestinal,0.2610739136881592
microbiota,0.2779819709911609
metabolism,0.3006147577737804
of,0.29197523658711594
choline,0.24306643806964381
and,0.2759121414706469
phosphatidylcholine,0.22144953132145606
produces,0.19226196189523836
trimethylamine,0.1647724973133317
"(TMA),",0.10986088194764618
which,0.16875265995103056
is,0.10606729478969189
further,0.15245174712306192
metabolized,0.10207048352807922
to,0.14677408283897458
a,0.12400325269171387
proatherogenic,0.13457941354487873
"species,",0.1430154526210316
trimethylamine-N-oxide,0.12768932812155664
(TMAO).,0.07669083335088835
We,0.66571546191435
demonstrate,0.6651288634329989
here,0.6496161125030692
that,0.7665224042549581
metabolism,0.7133304882079198
by,0.7879559045455989
intestinal,0.826822276999084
microbiota,0.8054063978955646
of,0.7827035284155973
dietary,0.8039331321574403
"L-carnitine,",0.6772378112283465
a,0.7670214920330852
trimethylamine,0.7321865890809419
abundant,0.7785635913824367
in,0.7791309517250716
red,0.7189928148746078
"meat,",0.7075110483554873
also,0.8056584239084614
produces,0.8040834299480846
TMAO,0.6903318294709279
and,0.8546288490527509
accelerates,0.8096303596729928
atherosclerosis,0.8480924606732317
in,0.7650945757678952
mice.,0.6767560337598514
Omnivorous,0.4685615781353773
human,0.3884467368925557
subjects,0.43629222378384647
produced,0.4436938055147407
more,0.4548855357280575
TMAO,0.3918148701725408
than,0.4958826377373714
did,0.42240599499160913
vegans,0.3545064955471099
or,0.18738385521451523
vegetarians,0.1684769040553066
following,0.18760765579354657
ingestion,0.1445646647193989
of,0.2055036906893601
L-carnitine,0.15537986189249753
through,0.19921556720281017
a,0.15248590654135055
microbiota-dependent,0.16978916827171514
mechanism.,0.15150579814177706
The,0.04146868810376511
presence,0.04022318106996115
of,0.03031840468317765
specific,0.022889138906362284
bacterial,0.029997035120822618
taxa,0.022716338543399932
in,0.03460514837603761
human,0.0337258222246459
feces,0.038365816033142874
was,0.04823125547822956
associated,0.042250599014861376
with,0.033798528700407976
both,0.042816673327541875
plasma,0.0316483316113546
TMAO,0.045877481330620605
concentration,0.03497196196158145
and,0.04486432885777682
dietary,0.027229758221505508
status.,0.03262526520158702
Plasma,0.005412351858692377
